residual sugar,alcohol,density,quality
0.9,12.1,0.98934,bad
6.4,9.2,0.99449,bad
10.9,9.5,0.99566,bad
7.3,11,0.99252,bad
8.3,10.9,0.9959,bad
1.3,10.4,0.9924,bad
3.3,9.1,0.99482,bad
1,11.4,0.99103,bad
1.1,11.4,0.98946,good
1,9.7,0.99212,bad
5.1,12.4,0.99052,bad
3.2,13.7,0.99026,good
12.6,10.6,0.99516,bad
3.7,11.2,0.99128,bad
1.7,13.1333333333333,0.9891,bad
5.1,12.4,0.99052,bad
1,9.7,0.99212,bad
1.3,11,0.99176,bad
1.5,11.3,0.99162,bad
4.6,12,0.99193,good
10.3,9.2,0.9967,bad
6.1,10.7,0.99462,bad
6.1,10.7,0.99462,bad
1.2,11.4,0.99058,bad
10.3,9.2,0.9967,bad
9.9,12.1,0.99258,good
1.6,11.1,0.99138,bad
1.1,9.7,0.99271,bad
1.5,10.7,0.9917,bad
1.2,10.9,0.99126,bad
1.5,12,0.98986,good
1.1,10.6,0.99154,bad
11.5,9.6,0.99642,bad
7.8,13.1,0.99154,bad
7.4,11,0.99313,bad
1.45,11.6,0.99125,bad
8.9,11.95,0.99318,good
1.1,11.1,0.99099,bad
1,11.5,0.99004,bad
2.5,11.3,0.99093,bad
1.1,11.9,0.98924,bad
2.4,9.5,0.99336,bad
2.3,12.2,0.98944,bad
5.1,12.2,0.99022,good
2.5,11.1,0.99146,bad
8.9,9.6,0.99488,bad
2.5,11.1,0.99146,bad
8.9,9.6,0.99488,bad
1.6,11.4,0.99176,bad
1.4,11.4,0.99001,bad
3.9,12.0666666666667,0.99005,bad
13.7,9,0.99755,bad
13.7,9,0.99755,bad
9.2,11.4,0.99444,bad
7.8,9.6,0.99502,bad
7.6,11,0.99222,bad
7.7,11,0.99224,bad
3,11.2,0.99067,bad
1.3,11.55,0.99069,bad
4,13.3,0.98936,good
1.1,9.63333333333333,0.99266,bad
2,13.6,0.98822,bad
1.9,11.2,0.99138,bad
1.4,13,0.98854,bad
4.5,10.8,0.99324,bad
10.1,9.8,0.99626,bad
6.6,11.45,0.99188,good
1.9,12.05,0.9897,bad
12.4,9.7,0.99622,bad
1.6,11.9,0.99044,bad
2.5,10,0.99282,bad
1.2,9.7,0.99245,bad
2.5,11.6,0.99132,good
0.8,8.8,0.99286,bad
0.9,9.5,0.99234,bad
8.1,9.53333333333333,0.99494,bad
8.1,9.53333333333333,0.99494,bad
11.75,9.4,0.9954,bad
1.3,10.7,0.99184,bad
1.9,11.5,0.98964,bad
8.3,9.6,0.99492,bad
8.1,9.55,0.99494,bad
5.7,12.15,0.99168,good
1.9,13,0.98928,good
1.2,9.2,0.9933,bad
11.75,9.4,0.9954,bad
2.2,11.8,0.98938,bad
0.9,10.6,0.99074,bad
1.3,9.7,0.99298,bad
1.6,11.2,0.99114,bad
8,9.6,0.9949,bad
1.2,9.4,0.99254,bad
1.1,12.8,0.98869,good
0.8,11.8,0.98941,bad
