show_id;type;title;director;cast;country;date_added;release_year;rating;duration;listed_in;description;IMDB_titleID;IMDB_rating;IMDB_rating_votes;IMDB_title_name
70057519;Movie;Loving Annabelle;Katherine Brooks;Erin Kelly, Diane Gaidry, Laura Breckenridge, Michelle Horn, Gustine Fudickar, Ilene Graff, Kevin McCarthy, Markus Flanagan;United States;2018-07-01;2006;TV-MA;77 min;Dramas, Independent Movies, LGBTQ Movies;An esteemed young poetry teacher at a Catholic boarding school risks everything when she engages in a feverish affair with a female student.;/title/tt0323120/;6.3;11359; Loving Annabelle
80994425;Movie;Ma Chu Ka;Jayan Vannery;Pasupathy, Janani Iyer, Pratap Pothen;India;2018-07-01;2017;TV-14;117 min;International Movies, Thrillers;The relationship between a journalist and a lawyer she meets while investigating a story grows complicated as she uncovers layers of deception.;/title/tt5349672/;6.1;52; Ma Chu Ka
60029032;Movie;Melvin Goes to Dinner;Bob Odenkirk;Michael Blieden, Stephanie Courtney, Annabelle Gurwitch, Matt Price, David Cross, Maura Tierney, Kathleen Roll, Jack Black, Jenna Fischer, Fred Armisen;United States;2018-07-01;2003;R;84 min;Comedies, Dramas, Independent Movies;When Melvin and his friends gather for dinner, their casual conversation takes a sharp turn as they begin to disclose raw truths about themselves.;/title/tt0323633/;6.9;2415; Melvin Goes to Dinner
81002211;Movie;My Birthday Song;Samir Soni;Sanjay Suri, Nora Fatehi, Zenia Starr, Suparna Krishna, Elena Kazan;India;2018-07-01;2018;TV-14;92 min;Dramas, International Movies, Thrillers;After a wild night of impulse and infidelity, advertising executive Rajiv Kaul must navigate the blurred lines between life, death, fact and fiction.;/title/tt4335954/;5.5;216; My Birthday Song
70062158;Movie;Namastey London;Vipul Amrutlal Shah;Akshay Kumar, Katrina Kaif, Rishi Kapoor, Upen Patel, Javed Sheikh, Nina Wadia, Clive Standen, Tiffany Mulheron;India;2018-07-01;2007;TV-PG;130 min;Dramas, International Movies, Romantic Movies;"To her Indian parents' dismay, London-born Jasmeet Jazz"""" Malhotra longs for everything Western""";/title/tt0795434/;7.1;19883; Namastey London
70125939;Movie;Paying Guests;Paritosh Painter;Shreyas Talpade, Javed Jaffrey, Aashish Chaudhary, Vatsal Seth, Celina Jaitly, Johnny Lever, Delnaaz Paul, Riya Sen, Sayali Bhagat, Neha Dhupia;India;2018-07-01;2009;TV-14;114 min;Comedies, International Movies;Desperate for a place to live, twentysomething bachelors Parikshit, Jayesh, Parag and Bhavesh finally locate a house to rent, only to learn that the landlords will consider married applicants only.;/title/tt1176961/;4.2;482; Paying Guests
80994420;Movie;Sarvopari Palakkaran;Venugopan;Anoop Menon, Alencier Ley Lopez, Balu Varghese, Aparna Balamurali, Anu Sithara, Gayathri Arun, Nandu, Chali Pala;India;2018-07-01;2017;TV-14;133 min;Dramas, International Movies;In the course of a human trafficking investigation, a conservative cop crosses paths with an artist-activist in a clash of worldviews.;/title/tt6864588/;5.0;127; Sarvopari Palakkaran
70034610;Movie;Socha Na Tha;Imtiaz Ali;Abhay Deol, Ayesha Takia, Apoorva Jha, Ayesha Jhulka, Rati Agnihotri, Sandhya Mridul, Suresh Oberoi, Manish Chaudhary;India;2018-07-01;2005;TV-PG;137 min;Comedies, International Movies, Romantic Movies;An arranged marriage becomes a friendship for Viren and Aditi, who aren't in love – until they begin having unexpected feelings for each other.;/title/tt0451919/;7.5;6954; Socha Na Tha
80206917;Movie;The Music of Silence;Michael Radford;Toby Sebastian, Luisa Ranieri, Jordi Mollà, Antonio Banderas, Ennio Fantastichini, Nadir Caselli, Alessandro Sperduti, Francesco Salvi;Italy;2018-07-01;2017;TV-PG;115 min;Dramas, International Movies, Music & Musicals;Based on the autobiography by tenor Andrea Bocelli, this musical biopic chronicles his life from his bumpy childhood to his meteoric rise to fame.;/title/tt3244786/;6.6;1266; The Music of Silence
80994421;Movie;Theeram;Saheed Arafath;Pranav Ratheesh, Maria Yohannan, Askar Ameer, Tini Tom, Anjali Nair, Krishna Prabha, Sudhi Koppa, Nandhan Unni;India;2018-07-01;2017;TV-14;104 min;Dramas, International Movies, Romantic Movies;An auto rickshaw driver harbors a deep affection for a young woman, but his troubled past threatens to stand between them.;/title/tt6625254/;6.5;62; Theeram
80236280;Movie;Tum Milo Toh Sahi;Kabir Sadanand;Nana Patekar, Dimple Kapadia, Sunil Shetty, Vidya Malvade, Rehan Khan, Anjana Sukhani, Mohnish Bahl, Vrajesh Hirjee;India;2018-07-01;2010;TV-PG;128 min;Comedies, Dramas, International Movies;An astute but old-fashioned law clerk steps up to help the owner of a cafe in a legal battle that has both business and personal ramifications.;/title/tt1442583/;5.7;334; Tum Milo Toh Sahi
80994572;Movie;Viswasapoorvam Mansoor;P.T. Kunju Muhammad;Roshan Mathew, Asha Sarath, Prayaga Martin, Zarina Wahab, Renji Panicker, Leona Lishoy, Santhosh Keezhattoor, Sunil Sukhada;India;2018-07-01;2017;TV-14;125 min;Dramas, International Movies;When a mother and her daughter arrive to stay in his home in Kerala, a young Muslim man becomes torn between love, faith and clashing political views.;/title/tt6921450/;6.4;43; Viswasapoorvam Mansoor
80217135;Movie;We, the Marines;Greg MacGillivray;;United States;2018-07-01;2017;TV-PG;38 min;Documentaries, International Movies;Narrated by actor and former Marine Gene Hackman, this documentary showcases the experience of becoming a member of the US Marine Corps.;/title/tt7422506/;5.4;322; We, the Marines
80217120;Movie;What We Started;Bert Marcus, Cyrus Saidi;;United States;2018-07-01;2017;TV-MA;96 min;Documentaries, Music & Musicals;DJs and industry insiders offer a backstage pass to the world of electronic dance music, reflecting on its radical origins and the future of the genre.;/title/tt6191876/;7.5;923; What We Started
70306701;Movie;1 Chance 2 Dance;Adam Deyoe;Lexi Giovagnoli, Justin Ray, Rae Latt, Poonam Basu, Teresa Biter, Kalilah Harris, Alexia Dox, Adam Powell, Sean McBride;United States;2017-07-01;2014;TV-PG;89 min;Dramas, Romantic Movies;When an aspiring dancer is uprooted during her senior year of high school, she finds herself torn between two boys – and with one shot at her dream.;/title/tt2388856/;4.8;507; 1 Chance 2 Dance
80178940;Movie;10 jours en or;Nicolas Brossette;Franck Dubosc, Claude Rich, Marie Kremer, Mathis Touré, Rufus, Olivier Claverie;France;2017-07-01;2012;TV-PG;97 min;Comedies, Dramas, International Movies;When a carefree bachelor is unexpectedly left in charge of a young boy, the two embark on a road trip that will change both of their lives.;/title/tt1729630/;5.8;615; 10 jours en or
80158301;TV Show;46;Serdar Akar;Erdal Beşikçioğlu, Yasemin Allen, Melis Birkan, Saygın Soysal, Berkan Şal, Metin Belgin, Ayça Eren, Selin Uludoğan, Özay Fecht, Suna Yıldızoğlu;Turkey;2017-07-01;2016;TV-14;1 Season;International TV Shows, TV Dramas, TV Mysteries;A genetics professor experiments with a treatment for his comatose sister that blends medical and shamanic cures, but unlocks a shocking side effect.;/title/tt7262082/;7.0;6;46
80156950;TV Show;Against the Tide;;Christopher Lee, Rui En, Desmond Tan, Zheng Geping, Zhang Zhenhuan, Paige Chua, Xu Bin, Carrie Wong;Singapore;2017-07-01;2014;TV-14;1 Season;Crime TV Shows, International TV Shows, TV Dramas;A detective and a psychologist investigating a string of murders form a crime-solving team with the novelist whose work inspired the killings.;/title/tt7131682/;6.7;6; Against the Tide
80167699;Movie;Albion: The Enchanted Stallion;Castille Landon;Daniel Sharman, Jennifer Morrison, Debra Messing, Stephen Dorff, John Cleese, Liam McIntyre, Richard Kind, Avery Arendes, Castille Landon;United States, Bulgaria;2017-07-01;2016;TV-PG;106 min;Children & Family Movies;After a magical horse transports her to a fantasy world ruled by an evil general, a brave girl sets out to save the land once and for all.;/title/tt4518260/;5.2;1217; Albion: The Enchanted Stallion
80158390;Movie;Amrapali;Lekh Tandon;Vyjayantimala, Sunil Dutt, Prem Nath, Bipin Gupta, Gajanan Jagirdar, Zul Vellani, K.N. Singh, Randhir;India;2017-07-01;1966;TV-PG;116 min;Dramas, International Movies, Music & Musicals;In the age of Buddha and his philosophy of nonviolence, a warmonger king plots the destruction of an enemy kingdom to rescue the woman he loves.;/title/tt0060104/;6.7;156; Amrapali
80107948;Movie;Here Alone;Rod Blackhurst;Lucy Walters, Gina Piersanti, Adam David Thompson, Shane West, Ryken A. Whitfield, Abel McSurely Bradshaw, Rebecca Spiro;United States;2017-07-01;2016;TV-MA;97 min;Horror Movies;When she finally encounters two other survivors, a woman alone in a world decimated by a zombie epidemic struggles to trust her new companions.;/title/tt4814760/;5.6;5835; Here Alone
80094964;Movie;Ho Mann Jahaan;Asim Raza;Adeel Hussain, Mahira Khan, Sheheryar Munawar, Sonya Jehan, Bushra Ansari, Nimra Bucha, Arshad Mahmud, Jamal Shah;Pakistan;2017-07-01;2015;TV-PG;170 min;Dramas, International Movies, Romantic Movies;Three friends in modern-day Karachi navigate their post-college lives, while struggling to balance their passion for music with familial obligations.;/title/tt5200814/;7.2;1642; Ho Mann Jahaan
80158481;Movie;Lal Patthar;Sushil Majumdar;Raaj Kumar, Hema Malini, Rakhee Gulzar, Vinod Mehra, Asit Kumar Sen, Paintal, Dulari, Chandramohan, Sujata Bakshi, Meena T.;India;2017-07-01;1971;TV-PG;153 min;Classic Movies, Dramas, International Movies;A vain, self-righteous nobleman falls in love with a village girl and tries to transform her into his version of the ideal woman.;/title/tt0237395/;6.3;102; Lal Patthar
70299811;Movie;Liar's Dice;Geetu Mohandas;Nawazuddin Siddiqui, Geetanjali Thapa, Manya Gupta, Murari Kumar;India;2017-07-01;2013;TV-MA;104 min;Dramas, Independent Movies, International Movies;A woman from a small mountain village disobeys her village elders and sets out for the big city in search of her missing husband.;/title/tt2343621/;6.9;636; Liar's Dice
80116687;TV Show;Momo Salon;;Lizzy, Jung-min Park, Sang-hee Lee;South Korea;2017-07-01;2014;TV-14;1 Season;International TV Shows, Korean TV Shows, Romantic TV Shows;An aspiring hair stylist opens her own salon. It turns into a mail-holding hub for busy neighbors, but she seizes the chance to promote her business.;/title/tt8814520/;5.7;16; Momo Salon
80157457;TV Show;Mystic Whispers;;Romeo Tan, Sheila Sim, Yuan Shuai, Aloysius Pang;;2017-07-01;2014;TV-14;1 Season;International TV Shows, TV Dramas, TV Horror;After a car accident enables a young woman to hear mysterious sounds, she meets a mortician. Together, they listen to ghosts and try to help them.;/title/tt8834748/;7.1;9; Mystic Whispers
80093106;Movie;The Invisible Guest;Paulo Oriol;Mario Casas, Ana Wagener, José Coronado, Bárbara Lennie, Francesc Orella, Paco Tous, David Selvas;Spain;2017-07-01;2016;TV-14;106 min;International Movies, Thrillers;After waking next to his now-dead lover in a hotel room, a young businessman hires a prominent lawyer to figure out how he ended up a murder suspect.;/title/tt4857264/;8.1;99161; The Invisible Guest
80157567;TV Show;The Oath;;Christopher Lee, Jesseca Liu, Ann Kok, Kate Pang, Zhang Zhenhuan, Richard Low;Singapore;2017-07-01;2011;TV-PG;1 Season;International TV Shows, Romantic TV Shows, TV Dramas;Two doctors with opposite approaches to treating patients clash on the job and must learn to trust each other's expertise, allowing love to bloom.;/title/tt7174764/;6.5;1457; The Oath
80157390;TV Show;The Truth Seekers;;Chen Hanwei, Rebecca Lim, Desmond Tan, Yusuke Fukuchi;Singapore;2017-07-01;2016;TV-14;1 Season;Crime TV Shows, International TV Shows, TV Dramas;A veteran cop forms an agency dedicated to solving cold cases, including those related to the team members' own painful and mysterious pasts.;/title/tt7131694/;7.5;11; The Truth Seekers
80171528;Movie;Tik Tok;Li Jun;Wallace Chung, Jung-jae Lee, Lang Yueting, Chae-yeong Lee;China;2017-07-01;2016;TV-MA;108 min;Dramas, International Movies, Thrillers;A police officer and a psychologist learn of a sinister threat at a highly anticipated soccer match and team up in hopes of preventing disaster.;/title/tt6033150/;5.6;430; Tik Tok
80187467;Movie;Waar;Bilal Lashari;Shaan Shahid, Shamoon Abbasi, Ayesha Khan, Meesha Shafi, Ali Azmat, Hamza Abbasi, Kamran Lashari;Pakistan;2017-07-01;2013;TV-MA;130 min;Action & Adventure, International Movies;When Pakistani authorities learn of a looming terrorist strike, they ask a retired intelligence officer to counter the attack before it's too late.;/title/tt1821700/;7.9;29123; Waar
80187323;Movie;Wrong No.;Yasir Nawaz;Javed Sheikh, Danish Taimoor, Janita Asma, Nayyar Ejaz, Qavi Khan, Shafqat Cheema, Sohai Ali Abro, Nadeem Jafri;Pakistan;2017-07-01;2015;TV-14;133 min;Comedies, International Movies, Romantic Movies;Two identical strangers pursue their respective dreams after exchanging lives and getting out from under the thumb of their controlling loved ones.;/title/tt4635548/;6.7;1709; Wrong No.
80157132;Movie;Yaar Gaddar;Umesh Mehra;Mithun Chakraborty, Saif Ali Khan, Somy Ali, Prem Chopra, Gulshan Grover, Puneet Issar, Himani Shivpuri, Johnny Lever, Yunus Parvez, Umesh Shukla;India;2017-07-01;1994;TV-14;148 min;Dramas, International Movies;When his brother becomes involved in a deadly bank robbery, a heartbroken cop vows to track down and retrieve his wayward sibling – dead or alive.;/title/tt0111780/;4.4;94; Yaar Gaddar
80157717;TV Show;Yours Fatefully;;Kingone Wang, Jesseca Liu, Xiang Yun, Chen Shucheng, Eelyn Kok, Cavin Soh, Sora Ma;Singapore;2017-07-01;2012;TV-PG;1 Season;International TV Shows, Romantic TV Shows, TV Comedies;Two lonely singles meet on a blind date and slowly get to know each other, unaware that their parents are friends and may be falling in love.;/title/tt7131690/;6.5;8; Yours Fatefully
80104950;TV Show;Deep;;Patrick Ridremont, Olivier Chantreau, Pénélope Leveque, Emmanuelle Meyssignac, Salem Kali, Yann Sundberg, Victor Viel, Victor Pontecorvo, Pierre Benoist, Swann Arlaud, Phénix Brossard, Eriq Ebouaney, Tony Harrisson;France;2016-07-01;2016;TV-MA;1 Season;Crime TV Shows, International TV Shows, TV Dramas;As he grapples with a life-threatening illness, a police investigator tracks the explosion of a new synthetic drug on the streets of Paris.;/title/tt4105584/;4.0;1175; Deep
80114498;Movie;Exit Afghanistan;Anders Sømme Hammer, Marius Arnesen, Klaus Erik Okstad, Olav Njaastad;;Norway;2016-07-01;2013;TV-MA;58 min;Documentaries, International Movies;Featuring interviews with participants on all sides, this documentary questions Norway and the West's protracted military involvement in Afghanistan.;/title/tt3218890/;6.2;53; Exit Afghanistan
80036981;TV Show;Happyish;;Steve Coogan, Kathryn Hahn, Sawyer Shipman, Bradley Whitford;United States;2016-07-01;2015;TV-MA;1 Season;TV Comedies, TV Dramas;"A middle-aged adman is shaken up by his new boss, a 25-year-old who advises him to rebrand"""" himself. Is it possible""";/title/tt3095080/;7.3;2679; Happyish
80106979;Movie;Jim Jefferies: Freedumb;Ryan Polito;Jim Jefferies;United States;2016-07-01;2016;TV-MA;87 min;Stand-Up Comedy;Returning for a second Netflix comedy special, Jim Jefferies unleashes his famously ferocious black humor to a packed house in Nashville, Tennessee.;/title/tt5849950/;7.7;4317; Jim Jefferies: Freedumb
80053140;Movie;King Jack;Felix Thompson;Charlie Plummer, Cory Nichols, Christian Madsen, Danny Flaherty, Erin Davie, Chloe Levine;United States;2016-07-01;2015;NR;81 min;Dramas, Independent Movies;Already coping with a bully, a mercurial older brother and summer school, 15-year-old Jack is saddled with his young cousin for an eventful weekend.;/title/tt3863484/;7.0;2706; King Jack
80105672;Movie;Road to Yesterday;Ishaya Bako;Genevieve Nnaji, Oris Erhuero, Majid Michel;Nigeria;2016-07-01;2015;NR;96 min;Dramas, International Movies;Their marriage failing, Victoria and Izu try to reconnect during a road trip. But bringing long-repressed secrets to light threatens yet more discord.;/title/tt4871120/;6.2;191; Road to Yesterday
80114700;Movie;Stealing History;Ola Flyum, David Hebditch;Nicolas Hope;United States;2016-07-01;2006;TV-PG;52 min;Documentaries, International Movies;Journalists expose how smugglers, dealers, collectors and scholars promote plunder of ancient artifacts from war-torn Iraq, Afghanistan and Pakistan.;/title/tt6959408/;6.5;22; Stealing History
80114499;TV Show;The Future of Water;;;Norway;2016-07-01;2007;TV-PG;1 Season;Docuseries, International TV Shows, Science & Nature TV;A look at the deeply intertwined history of humanity and fresh water reveals looming challenges that could upend power structures around the world.;/title/tt2173801/;7.6;64; The Future of Water
